AgentID,AgentLiquidity,TokenID,DeltaSupply,TokenCurrentBuyPrice,TokenCurrentSellPrice,TokenCurrentSupply,TransactionType,SimulationMonth
1,1342.19558041734,17,0.728377510412046,1.45675502082409,1.45675502082409,0.728377510412046,buy,1
1,1340.23824457101,5,0.884835769242747,1.76967153848549,1.76967153848549,0.884835769242747,buy,1
1,1342.6225938514,17,0.48993013128921,0.476894758245672,0.476894758245672,0.238447379122836,sell,1
1,1344.06530382829,5,0.281362468318106,1.20694660184928,1.20694660184928,0.603473300924642,sell,1
1,1345.2820125669,17,0.498804713484532,-0.520714668723392,-0.520714668723392,-0.260357334361696,sell,1
3,2380.91397010855,15,0.832959417706022,1.66591883541204,1.66591883541204,0.832959417706022,buy,1
1,1339.302810434,15,0.923600357736957,3.51311955088596,3.51311955088596,1.75655977544298,buy,1
4,5598.64898211008,17,0.729638010505194,0.938561352286995,0.938561352286995,0.469280676143497,buy,1
3,2382.33133197311,15,0.154577841404433,3.20396386807709,3.20396386807709,1.60198193403855,sell,1
1,1338.38054409908,9,0.607376764428431,1.21475352885686,1.21475352885686,0.607376764428431,buy,1
1,1338.2228206108,1,0.251176024563454,0.502352049126908,0.502352049126908,0.251176024563454,buy,1
3,2382.28449988804,2,0.136867943752511,0.273735887505023,0.273735887505023,0.136867943752511,buy,1
1,1337.00632606015,11,0.69756563867307,1.39513127734614,1.39513127734614,0.69756563867307,buy,1
1,1333.486154245,5,0.727785032754088,2.66251666735746,2.66251666735746,1.33125833367873,buy,1
3,2382.33126118495,2,0.0566194015443459,0.160497084416331,0.160497084416331,0.0802485422081655,sell,1
3,2382.42420104586,2,0.128595353784263,-0.0966936231521957,-0.0966936231521957,-0.0483468115760979,sell,1
3,2381.70737524206,18,0.535472054845794,1.07094410969159,1.07094410969159,0.535472054845794,buy,1
4,5598.69997827511,17,0.0212525225412573,0.89605630720448,0.89605630720448,0.44802815360224,sell,1
3,2381.29023327943,16,0.408481070615504,0.816962141231008,0.816962141231008,0.408481070615504,buy,1
1,1333.20639406693,7,0.334520658899058,0.669041317798117,0.669041317798117,0.334520658899058,buy,1
4,5599.49736762672,17,0.272863632356329,0.350329042491823,0.350329042491823,0.175164521245912,sell,1
4,5600.98781677686,17,0.616581820432415,-0.882834598373008,-0.882834598373008,-0.441417299186504,sell,1
3,2381.28439319317,2,0.0471722118180106,-0.191038046788217,-0.191038046788217,-0.0955190233941084,sell,1
1,1333.03373427216,4,0.262800148220667,0.525600296441335,0.525600296441335,0.262800148220667,buy,1
3,2385.81855678373,15,0.490865779773671,2.22223230852975,2.22223230852975,1.11111615426487,sell,1
3,2385.79834223148,2,0.127738007418529,-0.446514061625274,-0.446514061625274,-0.223257030812637,sell,1
3,2390.68138308904,15,0.674323693865716,0.873584920798316,0.873584920798316,0.436792460399158,sell,1
1,1333.11622310314,1,0.0587996643330374,0.384752720460834,0.384752720460834,0.192376360230417,sell,1
3,2387.30664452364,5,0.435700685979364,3.53391803931619,3.53391803931619,1.76695901965809,buy,1
3,2384.98592487001,22,0.963476964671652,1.9269539293433,1.9269539293433,0.963476964671652,buy,1
1,1335.78801039148,15,0.6854831602922,-0.497381399786085,-0.497381399786085,-0.248690699893042,sell,1
3,2384.95180458021,19,0.1168251510475,0.233650302095,0.233650302095,0.1168251510475,buy,1
1,1335.3070594678,20,0.438611866543061,0.877223733086122,0.877223733086122,0.438611866543061,buy,1
1,1336.42889289146,11,0.269559580582562,0.856012116181017,0.856012116181017,0.428006058090508,sell,1
3,2382.59624316519,11,0.632849140214557,2.12171039661013,2.12171039661013,1.06085519830507,buy,1
3,2381.72735722515,6,0.589537425457563,1.17907485091513,1.17907485091513,0.589537425457563,buy,1
3,2382.90844445903,6,0.315995163446386,0.547084524022355,0.547084524022355,0.273542262011177,sell,1
3,2382.91872201259,6,0.00741394548505883,0.532256633052237,0.532256633052237,0.266128316526118,sell,1
3,2382.44769745663,19,0.332683400930792,0.899017103956583,0.899017103956583,0.449508551978292,buy,1
3,2382.00461210322,23,0.420991854273631,0.841983708547263,0.841983708547263,0.420991854273631,buy,1
1,1335.3214814794,21,0.665555831484912,1.33111166296982,1.33111166296982,0.665555831484912,buy,1
1,1334.91699087968,15,0.721600103585896,0.945818807385707,0.945818807385707,0.472909403692854,buy,1
1,1335.00317544365,7,0.0480729856072835,0.57289534658355,0.57289534658355,0.286447673291775,sell,1
3,2379.5842733137,21,0.522341504412485,2.37579467179479,2.37579467179479,1.1878973358974,buy,1
1,1334.62290171679,19,0.145611124258578,1.19023935247374,1.19023935247374,0.595119676236869,buy,1
1,1331.10565207367,19,0.731932427598682,2.6541042076711,2.6541042076711,1.32705210383555,buy,1
1,1328.02606616804,4,0.877769130759552,2.28113855796044,2.28113855796044,1.14056927898022,buy,1
1,1328.86868365027,9,0.232833641874252,0.749086245108358,0.749086245108358,0.374543122554179,sell,1
3,2380.48813067043,16,0.318430015929162,0.180102109372685,0.180102109372685,0.0900510546863423,sell,1
1,1328.95610998602,2,0.101301434346543,-0.243911192932189,-0.243911192932189,-0.121955596466094,buy,1
1,1329.33497752542,19,0.0559208901368366,2.54226242739743,2.54226242739743,1.27113121369871,sell,1
3,2381.99307917326,15,0.435728425827096,0.0743619557315144,0.0743619557315144,0.0371809778657572,sell,1
1,1326.16054666296,7,0.876232254513583,2.32535985561072,2.32535985561072,1.16267992780536,buy,1
1,1327.45303520448,9,0.436183691645156,-0.123281138181955,-0.123281138181955,-0.0616405690909774,sell,1
3,2381.30930315445,1,0.364866021054191,1.11448476256922,1.11448476256922,0.557242381284608,buy,1
1,1329.51592504288,11,0.335772771890007,1.45016485283012,1.45016485283012,0.725082426415058,sell,1
1,1324.59347390401,1,0.952558773519383,3.01960230960798,3.01960230960798,1.50980115480399,buy,1
3,2377.60461605007,11,0.691822428134592,2.8338097090993,2.8338097090993,1.41690485454965,buy,1
1,1317.77507491574,1,0.727800043433673,4.47520239647533,4.47520239647533,2.23760119823766,buy,1
3,2377.01731757852,23,0.220999991458491,1.28398369146424,1.28398369146424,0.641991845732122,buy,1
3,2381.00887645781,22,0.625520018701668,0.675913891939969,0.675913891939969,0.337956945969985,sell,1
1,1317.70176096151,12,0.171247136310294,0.342494272620589,0.342494272620589,0.171247136310294,buy,1
1,1317.84133422362,7,0.0237659914703035,2.27782787267011,2.27782787267011,1.13891393633505,sell,1
1,1317.81253284621,2,0.0640538128406537,-0.372018818613496,-0.372018818613496,-0.186009409306748,sell,1
3,2381.33597086984,11,0.0454415926568082,2.74292652378568,2.74292652378568,1.37146326189284,sell,1
30,4171.55099206596,17,0.575973291370478,0.269111984367947,0.269111984367947,0.134555992183974,buy,2
8,1652.14230609622,14,0.427667380911796,0.855334761823593,0.855334761823593,0.427667380911796,buy,2
20,1906.50281620727,13,0.965636053654166,1.93127210730833,1.93127210730833,0.965636053654166,buy,2
