AgentID,AgentLiquidity,TokenID,DeltaSupply,TokenCurrentBuyPrice,TokenCurrentSellPrice,TokenCurrentSupply,TransactionType,SimulationMonth
29,2014.81538098538,7,0.757328331751529,1.51465666350306,1.51465666350306,0.757328331751529,buy,2
16,2225.5858786767,16,0.0774757465206058,1.44729786227695,1.44729786227695,0.723648931138475,sell,2
16,2225.04531343986,11,0.381653356460252,0.948204366897967,0.948204366897967,0.474102183448983,buy,2
18,1992.93980128211,13,0.352134386802944,1.6492177867355,1.6492177867355,0.824608893367749,buy,2
24,1838.2484693892,13,0.397768424666571,2.44475463606864,2.44475463606864,1.22237731803432,buy,2
18,1989.40364174477,20,0.44055581174416,3.65119059905349,3.65119059905349,1.82559529952674,buy,2
24,1835.48890322859,4,0.951275518990495,2.11164014754214,2.11164014754214,1.05582007377107,buy,2
13,1607.90844991677,15,0.54872034798237,2.54601090278482,2.54601090278482,1.27300545139241,sell,2
14,1415.81118898887,14,0.868970463529374,1.73794092705875,1.73794092705875,0.868970463529374,buy,2
14,1412.04216662261,1,0.683585241963543,2.88902920704247,2.88902920704247,1.44451460352124,buy,2
24,1832.13429404112,7,0.626647779697322,2.7679522228977,2.7679522228977,1.38397611144885,buy,2
19,2360.8697538164,9,0.233397207987268,1.54062650091716,1.54062650091716,0.770313250458579,buy,2
27,1737.93689880365,17,0.0688409721723184,3.0660126297076,3.0660126297076,1.5330063148538,buy,2
14,1413.84006999633,20,0.586686576524642,2.4778174460042,2.4778174460042,1.2389087230021,sell,2
24,1832.73477514733,7,0.237281395817418,2.29338943126287,2.29338943126287,1.14669471563143,sell,2
18,1989.85043322915,13,0.198944455913618,2.0468657242414,2.0468657242414,1.0234328621207,sell,2
17,1896.84112007233,11,0.896415895191803,2.74103615728157,2.74103615728157,1.37051807864079,buy,2
17,1889.61467993095,20,0.864771595031726,4.20736063606766,4.20736063606766,2.10368031803383,buy,2
14,1413.43791984574,19,0.401073634430637,0.802147268861274,0.802147268861274,0.401073634430637,buy,2
16,2225.44916139926,11,0.156239756147407,2.42855664498676,2.42855664498676,1.21427832249338,sell,2
16,2225.43983015379,2,0.0610941747539788,0.122188349507958,0.122188349507958,0.0610941747539788,buy,2
14,1412.2692292434,18,0.600577523705513,1.37895537249792,1.37895537249792,0.689477686248958,buy,2
18,1990.20401638936,13,0.190467278763152,1.6659311667151,1.6659311667151,0.83296558335755,sell,2
15,2174.2797312666,13,0.175183055763728,1.31556505518764,1.31556505518764,0.657782527593822,sell,2
15,2173.63089505872,7,0.108073491651532,2.50953641456593,2.50953641456593,1.25476820728297,buy,2
13,1608.2912556537,15,0.160469095878165,2.22507271102849,2.22507271102849,1.11253635551424,sell,2
15,2164.0643726421,20,0.768963037332339,5.74528671073233,5.74528671073233,2.87264335536617,buy,2
13,1609.21000633634,15,0.547747492570907,1.12957772588667,1.12957772588667,0.564788862943336,sell,2
16,2221.29382537563,11,0.555714263858372,3.5399851727035,3.5399851727035,1.76999258635175,buy,2
13,1608.53491631643,2,0.462134748520167,1.04645784654829,1.04645784654829,0.523228923274146,buy,2
16,2221.67269687568,12,0.203611038060712,1.65715006631434,1.65715006631434,0.82857503315717,sell,2
29,2014.89729194376,7,0.0330758173444586,2.44338477987701,2.44338477987701,1.22169238993851,sell,2
14,1413.02730488436,1,0.291888558858833,2.30525208932481,2.30525208932481,1.1526260446624,sell,2
13,1608.76188433224,2,0.306894713441907,0.432668419664477,0.432668419664477,0.216334209832238,sell,2
15,2164.20666763651,7,0.0596952723756891,2.32399423512564,2.32399423512564,1.16199711756282,sell,2
16,2216.29155917133,13,0.95005233188227,3.21566971895218,3.21566971895218,1.60783485947609,buy,2
15,2164.36182169648,7,0.0687984891078698,2.1863972569099,2.1863972569099,1.09319862845495,sell,2
18,1989.50290089561,8,0.410827266938709,1.09346500807691,1.09346500807691,0.546732504038457,buy,2
14,1411.71323583372,2,0.540255580343678,1.51317958035183,1.51317958035183,0.756589790175916,buy,2
14,1412.1628388206,18,0.528927093130495,0.321101186236926,0.321101186236926,0.160550593118463,sell,2
29,2015.28988412745,7,0.197379976293644,1.79163730432261,1.79163730432261,0.895818652161305,sell,2
13,1602.25410045694,13,0.669937404264694,4.55554452748157,4.55554452748157,2.27777226374079,buy,2
24,1833.3817196213,7,0.501424707502456,0.788787889317697,0.788787889317697,0.394393944658848,sell,2
14,1412.19557580635,19,0.0431307975270541,0.715885673807166,0.715885673807166,0.357942836903583,sell,2
