,Traditional_1x,Boom_classic_1x,Fad_1x,Extended_Fad_1x,Seasonal_1x,Revival_1x,Bust_1x,Traditional_2x,Boom_classic_2x,Fad_2x,Extended_Fad_2x,Seasonal_2x,Revival_2x,Bust_2x,Traditional_3x,Boom_classic_3x,Fad_3x,Extended_Fad_3x,Seasonal_3x,Revival_3x,Bust_3x,Traditional_4x,Boom_classic_4x,Fad_4x,Extended_Fad_4x,Seasonal_4x,Revival_4x,Bust_4x
14,16.045875000000002,14.363750000000003,48.37337500000001,48.37337500000001,28.280750000000005,19.224500000000003,9.39615,32.091750000000005,28.727500000000006,96.74675000000002,96.74675000000002,56.56150000000001,38.449000000000005,18.7923,48.13762500000001,43.09125,145.120125,145.120125,84.84225,57.673500000000004,28.18845,64.18350000000001,57.45500000000001,193.49350000000004,193.49350000000004,113.12300000000002,76.89800000000001,37.5846
15,16.8534375,15.801874999999999,51.7621875,51.7621875,30.574375,20.30125,9.441875,33.706875,31.603749999999998,103.524375,103.524375,61.14875,40.6025,18.88375,50.5603125,47.405625,155.2865625,155.2865625,91.723125,60.90375,28.325625,67.41375,63.207499999999996,207.04875,207.04875,122.2975,81.205,37.7675
16,17.661,17.240000000000002,55.151,55.151,32.868,21.378000000000004,9.4876,35.322,34.480000000000004,110.302,110.302,65.736,42.75600000000001,18.9752,52.983000000000004,51.720000000000006,165.45300000000003,165.45300000000003,98.60400000000001,64.13400000000001,28.4628,70.644,68.96000000000001,220.604,220.604,131.472,85.51200000000001,37.9504
17,18.4685625,18.6754375,58.48875,58.48875,35.376625000000004,22.734250000000003,9.634375,36.937125,37.350875,116.9775,116.9775,70.75325000000001,45.468500000000006,19.26875,55.405687500000006,56.02631250000001,175.46625000000003,175.46625000000003,106.12987500000001,68.20275000000001,28.903125000000003,73.87425,74.70175,233.955,233.955,141.50650000000002,90.93700000000001,38.5375
18,19.276125,20.109875,61.8075,61.8075,37.96525,24.1945,9.81875,38.55225,40.21975,123.615,123.615,75.9305,48.389,19.6375,57.828375,60.32962500000001,185.4225,185.4225,113.89575,72.5835,29.45625,77.1045,80.4395,247.23,247.23,151.861,96.778,39.275
19,20.0836875,21.5420625,65.134375,65.134375,40.5598125,25.652125,10.00375,40.167375,43.084125,130.26875,130.26875,81.119625,51.30425,20.0075,60.2510625,64.62618750000001,195.40312500000002,195.40312500000002,121.67943750000002,76.95637500000001,30.01125,80.33475,86.16825,260.5375,260.5375,162.23925,102.6085,40.015
20,20.89125,22.84375,68.9325,68.9325,43.49875,26.9575,10.225,41.7825,45.6875,137.865,137.865,86.9975,53.915,20.45,62.67375,68.53125,206.7975,206.7975,130.49625,80.8725,30.675,83.565,91.375,275.73,275.73,173.995,107.83,40.9
21,21.698812500000003,24.1454375,72.730625,72.730625,46.4376875,28.262875,10.44625,43.397625000000005,48.290875,145.46125,145.46125,92.875375,56.52575,20.8925,65.09643750000001,72.43631250000001,218.19187500000004,218.19187500000004,139.3130625,84.78862500000001,31.33875,86.79525000000001,96.58175,290.9225,290.9225,185.75075,113.0515,41.785
22,22.527750000000005,25.446,76.58950000000002,76.58950000000002,49.323750000000004,29.568250000000003,10.735000000000001,45.05550000000001,50.892,153.17900000000003,153.17900000000003,98.64750000000001,59.136500000000005,21.470000000000002,67.58325,76.33800000000001,229.76850000000005,229.76850000000005,147.97125000000003,88.70475000000002,32.205000000000005,90.11100000000002,101.784,306.35800000000006,306.35800000000006,197.29500000000002,118.27300000000001,42.940000000000005
23,23.405375000000003,26.744000000000003,80.58675000000001,80.58675000000001,52.089375000000004,30.873625000000004,11.177500000000002,46.810750000000006,53.48800000000001,161.17350000000002,161.17350000000002,104.17875000000001,61.74725000000001,22.355000000000004,70.216125,80.23200000000001,241.76025000000004,241.76025000000004,156.26812500000003,92.62087500000001,33.532500000000006,93.62150000000001,106.97600000000001,322.34700000000004,322.34700000000004,208.35750000000002,123.49450000000002,44.71000000000001
24,24.283000000000005,28.042000000000005,84.584,84.584,54.855000000000004,32.17900000000001,11.620000000000003,48.56600000000001,56.08400000000001,169.168,169.168,109.71000000000001,64.35800000000002,23.240000000000006,72.84900000000002,84.126,253.75200000000004,253.75200000000004,164.56500000000003,96.537,34.86000000000001,97.13200000000002,112.16800000000002,338.336,338.336,219.42000000000002,128.71600000000004,46.48000000000001
25,25.318125,29.3815625,86.4528125,86.4528125,57.515625,33.5303125,11.84375,50.63625,58.763125,172.905625,172.905625,115.03125,67.060625,23.6875,75.954375,88.14468749999999,259.3584375,259.3584375,172.546875,100.5909375,35.53125,101.2725,117.52625,345.81125,345.81125,230.0625,134.12125,47.375
26,26.46125,30.749625,86.86212499999999,86.86212499999999,60.10425,34.913125,11.9175,52.9225,61.49925,173.72424999999998,173.72424999999998,120.2085,69.82625,23.835,79.38375,92.248875,260.586375,260.586375,180.31275,104.739375,35.7525,105.845,122.9985,347.44849999999997,347.44849999999997,240.417,139.6525,47.67
27,27.604375,32.1176875,87.27143749999999,87.27143749999999,62.69287500000001,36.2959375,11.99125,55.20875,64.235375,174.54287499999998,174.54287499999998,125.38575000000002,72.591875,23.9825,82.813125,96.35306250000001,261.81431249999997,261.81431249999997,188.07862500000002,108.8878125,35.97375,110.4175,128.47075,349.08574999999996,349.08574999999996,250.77150000000003,145.18375,47.965
28,28.747500000000002,33.1835,84.32999999999998,84.32999999999998,65.33350000000002,38.08500000000001,11.9025,57.495000000000005,66.367,168.65999999999997,168.65999999999997,130.66700000000003,76.17000000000002,23.805,86.2425,99.55050000000001,252.98999999999995,252.98999999999995,196.00050000000002,114.25500000000001,35.707499999999996,114.99000000000001,132.734,337.31999999999994,337.31999999999994,261.33400000000006,152.34000000000003,47.61
29,29.890625000000004,34.208625000000005,80.93749999999999,80.93749999999999,67.98112500000002,39.92875000000001,11.791875,59.78125000000001,68.41725000000001,161.87499999999997,161.87499999999997,135.96225000000004,79.85750000000002,23.58375,89.67187500000001,102.62587500000002,242.81249999999997,242.81249999999997,203.94337500000003,119.78625000000002,35.375625,119.56250000000001,136.83450000000002,323.74999999999994,323.74999999999994,271.9245000000001,159.71500000000003,47.1675
30,31.090625,35.30375,77.545625,77.545625,70.53875000000001,41.7725,11.6375,62.18125,70.6075,155.09125,155.09125,141.07750000000001,83.545,23.275,93.271875,105.91125000000001,232.636875,232.636875,211.61624999999998,125.3175,34.9125,124.3625,141.215,310.1825,310.1825,282.15500000000003,167.09,46.55
31,32.5693125,36.741875,74.1568125,74.1568125,72.655375,43.61625,11.268749999999999,65.138625,73.48375,148.313625,148.313625,145.31075,87.2325,22.537499999999998,97.7079375,110.22562500000001,222.4704375,222.4704375,217.966125,130.84875,33.80625,130.27725,146.9675,296.62725,296.62725,290.6215,174.465,45.074999999999996
32,34.048,38.18000000000001,70.768,70.768,74.772,45.46000000000001,10.899999999999999,68.096,76.36000000000001,141.536,141.536,149.544,90.92000000000002,21.799999999999997,102.144,114.54,212.30399999999997,212.30399999999997,224.316,136.38,32.7,136.192,152.72000000000003,283.072,283.072,299.088,181.84000000000003,43.599999999999994
33,35.621187500000005,39.586062500000004,67.472,67.472,77.10293750000001,47.23287500000001,10.564999999999998,71.24237500000001,79.17212500000001,134.944,134.944,154.20587500000002,94.46575000000001,21.129999999999995,106.86356250000001,118.7581875,202.41599999999997,202.41599999999997,231.30881250000002,141.69862500000002,31.695,142.48475000000002,158.34425000000002,269.888,269.888,308.41175000000004,188.93150000000003,42.25999999999999
34,37.30637500000001,40.954125000000005,64.28599999999999,64.28599999999999,79.68787500000002,48.92175,10.27,74.61275000000002,81.90825000000001,128.57199999999997,128.57199999999997,159.37575000000004,97.8435,20.54,111.91912500000002,122.86237500000001,192.85799999999995,192.85799999999995,239.06362500000003,146.76525,30.809999999999995,149.22550000000004,163.81650000000002,257.14399999999995,257.14399999999995,318.7515000000001,195.687,41.08
35,38.9915625,42.3221875,61.1,61.1,82.2728125,50.610625,9.975,77.983125,84.644375,122.2,122.2,164.545625,101.22125,19.95,116.9746875,126.9665625,183.3,183.3,246.8184375,151.831875,29.925,155.96625,169.28875,244.4,244.4,329.09125,202.4425,39.9
36,40.874750000000006,44.1,58.068,58.068,84.20325000000001,52.415,9.7625,81.74950000000001,88.2,116.136,116.136,168.40650000000002,104.83,19.525,122.62425,132.3,174.204,174.204,252.60975,157.245,29.287499999999998,163.49900000000002,176.4,232.272,232.272,336.81300000000005,209.66,39.05
37,42.82543750000001,46.017500000000005,55.088499999999996,55.088499999999996,85.91056250000001,54.258750000000006,9.578125,85.65087500000001,92.03500000000001,110.17699999999999,110.17699999999999,171.82112500000002,108.51750000000001,19.15625,128.4763125,138.0525,165.26549999999997,165.26549999999997,257.7316875,162.77625,28.734375,171.30175000000003,184.07000000000002,220.35399999999998,220.35399999999998,343.64225000000005,217.03500000000003,38.3125
38,44.76475000000001,47.916375,52.09962499999999,52.182375,87.589875,56.09737500000001,9.39375,89.52950000000001,95.83275,104.19924999999998,104.36475,175.17975,112.19475000000001,18.7875,134.29425,143.74912500000002,156.29887499999998,156.547125,262.769625,168.29212500000003,28.18125,179.05900000000003,191.6655,208.39849999999996,208.7295,350.3595,224.38950000000003,37.575
39,46.379875000000006,49.2844375,48.84356249999999,51.367437499999994,88.4711875,57.78993750000001,9.209375,92.75975000000001,98.568875,97.68712499999998,102.73487499999999,176.942375,115.57987500000002,18.41875,139.13962500000002,147.85331250000002,146.53068749999994,154.10231249999998,265.4135625,173.36981250000002,27.628124999999997,185.51950000000002,197.13775,195.37424999999996,205.46974999999998,353.88475,231.15975000000003,36.8375
40,47.995000000000005,50.652499999999996,45.587500000000006,50.5525,89.3525,59.4825,9.025,95.99000000000001,101.30499999999999,91.17500000000001,101.105,178.705,118.965,18.05,143.985,151.9575,136.7625,151.6575,268.0575,178.4475,27.075,191.98000000000002,202.60999999999999,182.35000000000002,202.21,357.41,237.93,36.1
41,49.587562500000004,51.998,42.202,49.88125,89.5521875,61.0254375,8.6378,99.17512500000001,103.996,84.404,99.7625,179.104375,122.050875,17.2756,148.76268750000003,155.994,126.60599999999998,149.64375,268.6565625,183.0763125,25.913399999999996,198.35025000000002,207.992,168.808,199.525,358.20875,244.10175,34.5512
42,51.132625000000004,53.296,38.544,49.5125,88.316875,62.253375000000005,7.823599999999999,102.26525000000001,106.592,77.088,99.025,176.63375,124.50675000000001,15.647199999999998,153.39787500000003,159.888,115.63199999999998,148.5375,264.950625,186.760125,23.470799999999997,204.53050000000002,213.184,154.176,198.05,353.2675,249.01350000000002,31.294399999999996
43,52.677687500000005,54.59400000000001,34.88599999999999,49.14375,87.08156249999999,63.4813125,7.009399999999998,105.35537500000001,109.18800000000002,69.77199999999998,98.2875,174.16312499999998,126.962625,14.018799999999995,158.03306250000003,163.782,104.65799999999996,147.43125,261.2446875,190.4439375,21.02819999999999,210.71075000000002,218.37600000000003,139.54399999999995,196.575,348.32624999999996,253.92525,28.03759999999999
44,54.34875000000001,55.85150000000001,31.34949999999999,48.775,85.45249999999999,65.03775,6.269899999999997,108.69750000000002,111.70300000000002,62.69899999999998,97.55,170.90499999999997,130.0755,12.539799999999994,163.04625000000001,167.55450000000002,94.04849999999996,146.325,256.35749999999996,195.11325000000002,18.809699999999992,217.39500000000004,223.40600000000003,125.39799999999995,195.1,341.80999999999995,260.151,25.07959999999999
45,56.1003125,57.083125,27.890625,48.40625,83.57187499999999,66.8040625,5.578125,112.200625,114.16625,55.78125,96.8125,167.14374999999998,133.608125,11.15625,168.3009375,171.249375,83.671875,145.21875,250.71562500000002,200.4121875,16.734375,224.40125,228.3325,111.5625,193.625,334.28749999999997,267.21625,22.3125
46,57.851875000000014,58.314750000000004,24.43174999999998,48.037499999999994,81.69124999999998,68.57037500000001,4.886349999999996,115.70375000000003,116.62950000000001,48.86349999999996,96.07499999999999,163.38249999999996,137.14075000000003,9.772699999999992,173.55562500000002,174.94425,73.29524999999994,144.11249999999998,245.07374999999996,205.71112500000004,14.659049999999988,231.40750000000006,233.25900000000001,97.72699999999992,192.14999999999998,326.76499999999993,274.28150000000005,19.545399999999983
47,59.42125,59.6689375,20.42631249999999,47.66875,79.704625,70.545375,4.085262499999998,118.8425,119.337875,40.85262499999998,95.3375,159.40925,141.09075,8.170524999999996,178.26375000000002,179.0068125,61.27893749999997,143.00625,239.11387499999998,211.63612500000002,12.255787499999995,237.685,238.67575,81.70524999999996,190.675,318.8185,282.1815,16.341049999999992
48,60.97000000000001,61.037000000000006,16.35899999999997,47.3,77.70599999999999,72.54400000000001,3.2717999999999936,121.94000000000003,122.07400000000001,32.71799999999994,94.6,155.41199999999998,145.08800000000002,6.543599999999987,182.91000000000003,183.11100000000002,49.0769999999999,141.89999999999998,233.11799999999997,217.63200000000003,9.815399999999983,243.88000000000005,244.14800000000002,65.43599999999988,189.2,310.82399999999996,290.17600000000004,13.087199999999974
49,62.467875,62.3541875,12.152812499999982,46.93125,75.69568749999999,74.52818750000002,2.430562499999996,124.93575,124.708375,24.305624999999964,93.8625,151.39137499999998,149.05637500000003,4.861124999999992,187.403625,187.0625625,36.458437499999945,140.79375,227.08706249999997,223.5845625,7.2916874999999886,249.8715,249.41675,48.61124999999993,187.725,302.78274999999996,298.11275000000006,9.722249999999985
50,63.74375,63.449375,7.340625,46.5625,73.63437499999999,76.449375,1.468125,127.4875,126.89875,14.68125,93.125,147.26874999999998,152.89875,2.93625,191.23125,190.348125,22.021874999999998,139.6875,220.90312500000002,229.34812499999998,4.404375,254.975,253.7975,29.3625,186.25,294.53749999999997,305.7975,5.8725
51,65.019625,64.54456250000001,2.5284374999999724,46.193749999999994,71.57306249999998,78.3705625,0.5056874999999943,130.03925,129.08912500000002,5.056874999999945,92.38749999999999,143.14612499999996,156.741125,1.0113749999999886,195.05887500000003,193.63368750000004,7.585312499999915,138.58124999999998,214.71918749999998,235.11168750000002,1.5170624999999829,260.0785,258.17825000000005,10.11374999999989,184.77499999999998,286.2922499999999,313.48225,2.022749999999977
52,66.29725,65.575,0.0,45.825,69.5135,80.03625,0.0,132.5945,131.15,0.0,91.65,139.027,160.0725,0.0,198.89175,196.72500000000002,0.0,137.475,208.54049999999998,240.10875,0.0,265.189,262.3,0.0,183.3,278.054,320.145,0.0
53,67.5768125,66.53375000000001,0.0,45.45625,67.45587499999998,81.41906250000001,0.0,135.153625,133.06750000000002,0.0,90.9125,134.91174999999996,162.83812500000002,0.0,202.73043750000002,199.60125000000002,0.0,136.36874999999998,202.36762499999995,244.25718750000001,0.0,270.30725,266.13500000000005,0.0,181.825,269.8234999999999,325.67625000000004,0.0
54,68.856375,67.4925,0.0,45.0875,65.39824999999999,82.801875,0.0,137.71275,134.985,0.0,90.175,130.79649999999998,165.60375,0.0,206.569125,202.47750000000002,0.0,135.2625,196.19474999999997,248.40562500000001,0.0,275.4255,269.97,0.0,180.35,261.59299999999996,331.2075,0.0
55,70.290625,68.29375,0.0,44.15625,62.848437499999996,84.1846875,0.0,140.58125,136.5875,0.0,88.3125,125.69687499999999,168.369375,0.0,210.871875,204.88125,0.0,132.46875,188.5453125,252.5540625,0.0,281.1625,273.175,0.0,176.625,251.39374999999998,336.73875,0.0
56,71.77300000000001,69.046,0.0,43.05,60.145499999999984,85.56750000000001,0.0,143.54600000000002,138.092,0.0,86.1,120.29099999999997,171.13500000000002,0.0,215.31900000000002,207.138,0.0,129.14999999999998,180.43649999999997,256.7025,0.0,287.09200000000004,276.184,0.0,172.2,240.58199999999994,342.27000000000004,0.0
57,73.22781250000001,69.79825000000001,0.0,41.9625,57.7264375,86.9266875,0.0,146.45562500000003,139.59650000000002,0.0,83.925,115.452875,173.853375,0.0,219.6834375,209.39475000000002,0.0,125.88749999999999,173.17931250000004,260.7800625,0.0,292.91125000000005,279.19300000000004,0.0,167.85,230.90575,347.70675,0.0
58,74.16812500000002,70.55050000000001,0.0,41.224999999999994,60.60637500000002,87.844875,0.0,148.33625000000004,141.10100000000003,0.0,82.44999999999999,121.21275000000004,175.68975,0.0,222.504375,211.65150000000003,0.0,123.67499999999998,181.81912500000007,263.534625,0.0,296.67250000000007,282.20200000000006,0.0,164.89999999999998,242.42550000000008,351.3795,0.0
59,75.10843750000001,71.30275,0.0,40.4875,63.48631250000001,88.7630625,0.0,150.21687500000002,142.6055,0.0,80.975,126.97262500000002,177.526125,0.0,225.3253125,213.90825,0.0,121.46249999999999,190.45893750000002,266.2891875,0.0,300.43375000000003,285.211,0.0,161.95,253.94525000000004,355.05225,0.0
60,76.02625,72.125,0.0,39.5,66.1275,89.70875000000001,0.0,152.0525,144.25,0.0,79.0,132.255,179.41750000000002,0.0,228.07875,216.375,0.0,118.5,198.3825,269.12625,0.0,304.105,288.5,0.0,158.0,264.51,358.83500000000004,0.0
61,76.9001875,73.08375000000001,0.0,38.02499999999999,68.30312500000002,90.70806250000001,0.0,153.800375,146.16750000000002,0.0,76.04999999999998,136.60625000000005,181.41612500000002,0.0,230.70056250000002,219.25125000000003,0.0,114.07499999999997,204.90937500000004,272.1241875,0.0,307.60075,292.33500000000004,0.0,152.09999999999997,273.2125000000001,362.83225000000004,0.0
62,77.774125,74.0425,0.0,36.55,70.47875,91.707375,0.0,155.54825,148.085,0.0,73.1,140.9575,183.41475,0.0,233.32237500000002,222.1275,0.0,109.64999999999999,211.43625000000003,275.12212500000004,0.0,311.0965,296.17,0.0,146.2,281.915,366.8295,0.0
63,78.47925,74.99893750000001,0.0,34.61249999999998,72.50868750000002,92.32050000000001,0.0,156.9585,149.99787500000002,0.0,69.22499999999997,145.01737500000004,184.64100000000002,0.0,235.43775000000002,224.9968125,0.0,103.83749999999995,217.52606250000005,276.9615,0.0,313.917,299.99575000000004,0.0,138.44999999999993,290.0347500000001,369.28200000000004,0.0
64,79.084,75.95400000000001,0.0,32.39999999999999,74.45200000000001,92.70400000000001,0.0,158.168,151.90800000000002,0.0,64.79999999999998,148.90400000000002,185.40800000000002,0.0,237.252,227.862,0.0,97.19999999999997,223.35600000000002,278.112,0.0,316.336,303.81600000000003,0.0,129.59999999999997,297.80800000000005,370.81600000000003,0.0
65,79.68875,76.90906249999999,0.0,30.1875,76.3953125,93.0875,0.0,159.3775,153.81812499999998,0.0,60.375,152.790625,186.175,0.0,239.06625,230.72718749999999,0.0,90.5625,229.1859375,279.2625,0.0,318.755,307.63624999999996,0.0,120.75,305.58125,372.35,0.0
66,80.54325,77.681875,0.0,28.31249999999999,78.17325000000001,92.981625,0.0,161.0865,155.36375,0.0,56.62499999999998,156.34650000000002,185.96325,0.0,241.62975000000003,233.045625,0.0,84.93749999999997,234.51975000000004,278.944875,0.0,322.173,310.7275,0.0,113.24999999999996,312.69300000000004,371.9265,0.0
67,81.42087500000001,78.4378125,0.0,26.468749999999996,79.93587500000001,92.8304375,0.0,162.84175000000002,156.875625,0.0,52.93749999999999,159.87175000000002,185.660875,0.0,244.262625,235.31343750000002,0.0,79.40624999999999,239.80762500000003,278.4913125,0.0,325.68350000000004,313.75125,0.0,105.87499999999999,319.74350000000004,371.32175,0.0
68,82.21525000000001,79.10900000000001,0.0,24.624999999999986,81.60325000000002,92.64699999999999,0.0,164.43050000000002,158.21800000000002,0.0,49.24999999999997,163.20650000000003,185.29399999999998,0.0,246.64575000000002,237.327,0.0,73.87499999999996,244.80975000000004,277.941,0.0,328.86100000000005,316.43600000000004,0.0,98.49999999999994,326.41300000000007,370.58799999999997,0.0
69,82.68356250000001,79.44825,0.0,22.781249999999993,82.8975625,92.33725,0.0,165.36712500000002,158.8965,0.0,45.562499999999986,165.795125,184.6745,0.0,248.0506875,238.34475,0.0,68.34374999999997,248.69268750000003,277.01175,0.0,330.73425000000003,317.793,0.0,91.12499999999997,331.59025,369.349,0.0
70,83.151875,79.7875,0.0,20.9375,84.191875,92.0275,0.0,166.30375,159.575,0.0,41.875,168.38375,184.055,0.0,249.455625,239.3625,0.0,62.8125,252.575625,276.0825,0.0,332.6075,319.15,0.0,83.75,336.7675,368.11,0.0
71,83.55675000000001,80.3641875,0.0,16.374999999999957,85.4861875,91.5310625,0.0,167.11350000000002,160.728375,0.0,32.749999999999915,170.972375,183.062125,0.0,250.67025,241.0925625,0.0,49.12499999999987,256.4585625,274.5931875,0.0,334.22700000000003,321.45675,0.0,65.49999999999983,341.94475,366.12425,0.0
72,83.896,81.1865,0.0,8.999999999999986,86.7805,90.8415,0.0,167.792,162.373,0.0,17.99999999999997,173.561,181.683,0.0,251.688,243.55949999999999,0.0,26.999999999999957,260.3415,272.5245,0.0,335.584,324.746,0.0,35.99999999999994,347.122,363.366,0.0
73,84.23525000000001,82.0088125,0.0,1.6249999999999432,88.07481250000001,90.15193749999999,0.0,168.47050000000002,164.017625,0.0,3.2499999999998863,176.14962500000001,180.30387499999998,0.0,252.70575000000002,246.02643750000001,0.0,4.8749999999998295,264.2244375,270.4558125,0.0,336.94100000000003,328.03525,0.0,6.499999999999773,352.29925000000003,360.60774999999995,0.0
74,84.83325,82.56375,0.0,0.0,88.817125,89.519875,0.0,169.6665,165.1275,0.0,0.0,177.63425,179.03975,0.0,254.49975,247.69125,0.0,0.0,266.451375,268.559625,0.0,339.333,330.255,0.0,0.0,355.2685,358.0795,0.0
75,85.504375,83.04312499999999,0.0,0.0,89.4034375,88.9040625,0.0,171.00875,166.08624999999998,0.0,0.0,178.806875,177.808125,0.0,256.513125,249.129375,0.0,0.0,268.2103125,266.7121875,0.0,342.0175,332.17249999999996,0.0,0.0,357.61375,355.61625,0.0
76,86.1575,83.53175,0.0,0.0,89.86625,88.27274999999999,0.0,172.315,167.0635,0.0,0.0,179.7325,176.54549999999998,0.0,258.47249999999997,250.59525000000002,0.0,0.0,269.59875,264.81825,0.0,344.63,334.127,0.0,0.0,359.465,353.09099999999995,0.0
77,86.563125,84.14756249999999,0.0,0.0,88.6309375,87.4283125,0.0,173.12625,168.29512499999998,0.0,0.0,177.261875,174.856625,0.0,259.689375,252.4426875,0.0,0.0,265.8928125,262.2849375,0.0,346.2525,336.59024999999997,0.0,0.0,354.52375,349.71325,0.0
78,86.96875,84.763375,0.0,0.0,87.39562499999998,86.58387499999999,0.0,173.9375,169.52675,0.0,0.0,174.79124999999996,173.16774999999998,0.0,260.90625,254.29012500000002,0.0,0.0,262.186875,259.751625,0.0,347.875,339.0535,0.0,0.0,349.5824999999999,346.33549999999997,0.0
